sentence_id	sentence	sentence_domain	source
98079b917c6a3995b8566f5cdfc602fc9830871f81225f6da2d80048a680bd10	돌아가셨어요?		Self Citation
980a6fefa6bf882e9da065ffdd4ed0aeac3c2ae96c67500190dd2fb1fd6cbd3a	네, 사실이에요.		Self Citation
982061df2d4ce1cf6903835f224257e0052ae869cfd04127d8d5c2551dca0b0d	이해합니다.		Self Citation
984260bd944a905afde2ad74138932eaae2d01b20f267c77b79b5a3b15bbbae6	어느 쪽이야?		Self Citation
985b6ae2ce8981ba89bcaf206bd24b7c38d26367bf5e554bbe0c7159ab21ff3a	불 꺼!		Self Citation
985c21b51a54fe2a92dcf8c3e0126feeb4d9735a4564994f06b890f881552751	맘에 들어요!		Self Citation
9864bcb60177e73811e2231ba7a2787f6e08d3873036a9e2ebfe07301d233992	어때요?		Self Citation
987171546a7ea06b26686b28cfcdefa9f0529c5615cfb017ddbf1a122f915dd2	저기 있다!		Self Citation
9895f373b962918ba9328e19c490006e162c22c83b8440afd57ace95c1e9d443	그치 그치 너도 그렇게 생각하지?		Self Citation
989efc17b4af192483c8fd144b696146a851a0d52ec666f20b95981587393be1	난 특별하지 않아.		Self Citation
98aaba5c7aa5ee5bd062868762a8f0770d3de2dc9547a418a6aa148e4ab9ec7d	무시해!		Self Citation
98b1740676dcfec91e710e566cd82d90bbe82c84818271a95ab7a4c770a17cc0	내가 잡았어.		Self Citation
98b1dfdbd8edbf21f0a08dd0b46196764824aff8180b0ab4a96f4264e5bc5876	어디 아파요?		Self Citation
98fa39327ce07531d373685be9041e8150bc83164bd5cb50beb0cbfa8859daef	이게 다야.		Self Citation
990208d004c63299fd68ebf1391a86eec098e22760862a72078efc02e07ab417	시간 없어요.		Self Citation
990be8a337ee162d9aeab4b5df601746a4c3d5e9cd1deb7466a02cd3c49a9441	나도 모르겠다.		Self Citation
991d3855b3b13c897e957601e7e8811fe7a5fd867251186786ee6e56e1f5eb1b	누구한테요?		Self Citation
99266b4ac47f537911e8cd8e70f09a722ec07decceac040aa420e7fd333f11cc	해산!		Self Citation
993420ec0ca703a06ba7114e5e4a7fc233163ea506c298ff02b0e9eef1b3ac50	그쪽도 안전하지 않아요.		Self Citation
9935e9c2b2e15d54517b9532672fd7c4985e4b68974a330bdae2651d0c1571f3	알아들었어요?		Self Citation
99576eb5520aa71b11a23e501c8a6cac0b308478c5d5814b7793ac460557f7e7	잘 됐군.		Self Citation
999a83a6a27b379aa6be02c800c901a52b07fb89dc66492745efc795f9bbe2dc	울음 그쳐.		Self Citation
99b55955eb9819f7ee9f16982cace29e585729460add27945a6098f0cff6198a	같이 갈게요.		Self Citation
99bc119c5e113cfe64afdc049e12b487d82550531461f6e11706be6b4c47a3b6	빨리 가!		Self Citation
99bdbd248bacae89b3a74ff063ca4e4d5b003233d9b8bb66a34c13b01992a4fd	경찰입니다.		Self Citation
99c747f5b4a0e9961e60aea90005b62fa81963bdbab8daa2cb345da5ae26a59e	제가 고칠 수 있어요.		Self Citation
99d7f83533e0925b52bff2d1546de4e784eca37f50140a9dfeea9006c835ca54	처음 뵙겠습니다.		Self Citation
99e00194227b08ae25fe455dd897b3914326aa05e39425e64403ed2140676af6	울지 마.		Self Citation
99f24e7d0adb25b1a4f290a11ded332c80c60c6f538e59bcbf1a6a93e20924c3	아닌데요.		Self Citation
99fa2e482cdc1c560905771b3f448c8dfe862cd0a86cf697f917136c955158d5	맞아요.		Self Citation
9a01e210aca561f0e0a8e28454b5bb57f7143f8ffebd2393c03559bcefbb4f37	잠들었네요.		Self Citation
9a06c32e35bc085ca8a7ab31c345c9ffe3c71379b50c4980d3271e27935e1e9d	네, 그렇죠.		Self Citation
9a3791826c3130f050dd24d477d120a5e487731856d7154501f32d53f71fa910	좀 나아졌어?		Self Citation
9a4475062f74370077816b2b263554afd3bfda4710845db3fd53a981f16d79b6	어서 일어나!		Self Citation
9a6e22b6b398b303fa94c71fae774fd4b21ade1bca2d817a38eabecefffc7edc	할 수 있어?		Self Citation
9a7c46b0e54d4f1f15b6d10791c74f0623fb4513e674972b0431bd6a8693a54b	엄마랑 똑같구나.		Self Citation
9a8177b7edbf4798271ba827c082d6e230122d2d50ecb22ad9616b227526a7b9	저도 몰라요.		Self Citation
9a9d5509cc849ba925064dc1d39617cb888f8aade84c5e36af6449242cf74094	지금도 걔가 죽었다는 게 믿기지가 않아요.		Self Citation
9ad84f59ebf1f34aff268839630a514897d07e8f00ced492f977c198046083f9	내 아내가 여기 있나요?		Self Citation
9ae132de703d0f9c69881947f7062d9aa13e9ba56f493b930dd117f28542a6b7	확실해요?		Self Citation
9ae4abbe4f7df3588b4fed694e95f0db57b1baa63762120504ad933b16a55050	이상한 꿈을 꿨어.		Self Citation
9ae6da408f18cd9a6de35b646d233ce3964f11475981afdbf3ea30038a53dba7	너도 알잖아!		Self Citation
9af395586da0ec2fa5066115e5cace81b2ea94ac01bb9e5473aa549fa871f284	완벽하네요.		Self Citation
9af805368a35b7837172eb4f90f70050d64f11d7eb5cce569c71de4e763cb775	늦어서 미안해요.		Self Citation
9b29ef8722404dcd0c5c0cd758f7065ff7e0b11ade67ae2e3243fb8277b742b2	기억나세요?		Self Citation
9b4259775b3642042e06d3288886523ec6b82e2915666f95619211caf2e3c69f	상자를 열어.		Self Citation
9b4885dacf49ba9753e117368a11b1a9c341d4415ff3caa8ec69999476b46845	굉장해!		Self Citation
9b4f92ef3f537b3da07d75fdeb96499951885d8aaee4522930191ae6bf479623	잠시 주저했을 뿐이야.		Self Citation
9b99499a24f5eb98d86edbb0c67425a2217b943ab186935c840451144005d010	저도 의사 일을 제일 중요하게 여겨요.		Self Citation
9bace7f07bb1f3f630c40e2b081e16aac224877d1ccb9d68ed7ae39341077689	그랬겠지.		Self Citation
9bb328e7d9b15f42edcba8f87c19799fa4be156f56e9e8a98af1be0073887b79	잘한다.		Self Citation
9bb9bd0b53ba0f7dfc8f0f191a16be322493135572cc1edd5f256680c863683e	잘 있어요?		Self Citation
9bbec8669fb98d52f6184ec92f8b94c1d682b07cd65eb454be1688a34faedd0e	됐어.		Self Citation
9bc426fc3e55bd092ae540bc9d06dcb0148156c5251e0a7f2d5a32a6fe78e09d	보여 줘.		Self Citation
9bd3ba87b1e373c29f7bf36cc002621c06fe7dd0939e5f154d6d7b46eafe7f39	집에 가자.		Self Citation
9bfdc2c9e542343444cde72a57d0f4bb1a9dff428525411f9594d8ddfb535a04	네가 이겼어.		Self Citation
9c0824543b7cfaae1ad23fe069a5c0ef861686b3c3f27e9249968a2ab7f50403	그런 거 같아.		Self Citation
9c08f85d98d1bc53e22417ac8f35606d8c3300388ef1567c35b1cb2e8640a00e	당연히 와야지.		Self Citation
9c2d849d68e8dee399024d3b24ce9ec0e9a2467e2f9e90c993bdb95124666114	아뇨, 아뇨.		Self Citation
9c3e0b3f964a7fe955950f1dbb77f4240ddcdb352a20ece4057425d5c8f0f773	뭐래?		Self Citation
9c9459b24fabe011073af103b839c85358abafdc092af1557359973bf775d8c2	거기 누구야?		Self Citation
9ca1dbc4ff05cf80230c94be16fe819cf2bddfa22bbfad4975949554279e2ea3	남자친구 아니에요.		Self Citation
9cb4d09d14c0dffd9cf6ffe3c77d1af5b53b531e150fbe4ad5ae265b15c1d63c	우린 끝났어.		Self Citation
9cb9c30ff226e2e562ebd956abcf8c7fd95b96d14a2661f9d4080064d13da5a6	이해해.		Self Citation
9cbb263b2ee6fec8422bdabe878146d899f1da87738d2638dbaf2073fe4e197a	뭐 하고 있어?		Self Citation
9cbedb4631f321db0db20a7e852bc875966e671414e7069903d4282bb5779e3b	괜찮은 거야?		Self Citation
9cd6bf301d640c65a265ddc19150a19818a062bd26541b760f6e055f12f2b7ee	피해!		Self Citation
9ce8af84a9ee19e8f23d50e469ca7141787365f16f5f0283151b8545927ef231	맞습니다.		Self Citation
9d0e25b85dd91a8e3a0b1d5890a2040c974feef7a3882fb02d5543af2342cdbd	죽어?		Self Citation
9d13371c0d5c769dd8a514c87537d912591cffd25996da64f519c1ccc88142d0	정확합니다.		Self Citation
9d1652173d627f93badad5d37e692d6bf64e9faf4bc3a5e8817e91deed286be2	자리에 앉게.		Self Citation
9d1d8c4daebe8277929525355ffe0b80a43adf0ea3b71952c13af65555fb041e	가끔 산책을 하며 돌아다니는 것은 기분 전환에 매우 도움이 된다고 생각한다		Self Citation
9d5fafaee48ce1c7fb274f4230cde582353959b385e63f87aa29032406ca3762	그리고?		Self Citation
9d620d581f1a341132b32cb0c475b79955b39ddcdf65e08bcfed97b95a3e0a43	괜찮은 거지?		Self Citation
9d797c03f1ea3f34bf6e7c4607e150dd85905f331e1348bf79ba99eae322b008	이름이 뭐예요?		Self Citation
9d7ed2cb867fa8c89eb685e2d9d77855db0321bdc531d8eed319092a9ea1c929	오늘은 중요한 날입니다.		Self Citation
9da58ff5494d1f7dab593418d9f17c50b28cf941bba13efd18aa535a3b96d151	돌아서!		Self Citation
9dc05173ea146ffa6cedcd8fd9d9a53bd8f8ed78127c4545750bbc535c8b8bd7	좋아 보이네.		Self Citation
9dc3e4c150da56dac83308b079cd7e95f5cdd257a71b299c51ce6c99f0ffb881	난 내 삶이 좋아요.		Self Citation
9dc4ca23f08f06e06aa1ecb621036d092d61d3e8ae841defeb40134f375361fe	그럼요.		Self Citation
9dcf7eb68ef689c1ee34578dbd21c44c829d84a34f19b7a1d84d8c5181f6cd7b	생일 축하해요!		Self Citation
9ddc3efea2c8047cefaa7aba6e8b5d4597b0b711925fa394939413b6fe0edb4f	잡았다.		Self Citation
9e01b703a9b209bb7698fe2ad28e1515b16dd4deb13a90f30518d20dd29a01d8	삐 소리가 나면 메시지를 남겨주세요.		Self Citation
9e0760f30a62414508068c4e51998d79453f0ca488fa6bedaee3ebbbe1bf95eb	그만 좀 해.		Self Citation
9e07ccd64f34ec50b516881fbd31327941b29474701032da6212ad261f8b9d87	꺼져!		Self Citation
9e0e91de7c05204e8c2c8a9d89debb587bf0491ef9ea15cedc3d691eef139f69	안 그래?		Self Citation
9e170110bffcbbe3d961d243a22e0d751c72821023f385a47f5cd00d37ca64fb	됐지?		Self Citation
9e2dc522ff67d3359a8b5a3b5333f449f7ab8d8e22e1b0b8ce541dc951a32842	호출하셨어요?		Self Citation
9e30defd9ea93f615dd8439c08d3a08a37601cd32a8a3bac15ce1c30d3cc663c	정말 아름답네요.		Self Citation
9e3447ad39acce62db878417df48f6ea5c698fac9ca24661e9fb8e334eaffb37	괜찮겠어?		Self Citation
9e397395dc79b8cbda89c15520cc8e6fc0e3e832bf20966d210a0310a98c04ad	이게 다 뭐야?		Self Citation
9e3a83dc58bf0b43e3e727862a83c486d4469c4803b6dee9a24642cc8880fa08	사람들이 보고 있잖아요.		Self Citation
9e566b94fd2614d14ecaa286b4643cc754dca419f4b89f1c7e7b7f00065d279d	마음에 들어요?		Self Citation
9e9c6aa9126a4bf2c958b3c82c1b4bc93f7a5d806cc0ab39d58cd8a3ae885978	얘가 힘이 없고 하루종일 아무것도 안 먹어요.		Self Citation
9ed8812b689d6b29947819fd92e69ffec96f5734e049134503dba670dc4d8d9c	정말 예뻐요.		Self Citation
9f0bba4f26949b90d9cf3b9d9ee93eff9d863412ee6e5bc28ccd97a47c4d4f95	그렇지.		Self Citation
9f0cae3edb4277984c4c398bf8b8daadf7a2f8d7eab687eae2f66cbe1224c874	읽기도 힘들잖아요.		Self Citation
9f135080bfe7db740b3511371ab0f412e180fd5c4c2db78cd84ec6dd5aedbcbe	나중에 설명할게.		Self Citation
9f183159d6e592b386a13980b55917190a5c15a493961a386736d7065c8995d8	이유를 말해주시겠어요?		Self Citation
9f1a6f83273d2ab006e09be419c2eebb1570d0c40681723c8935231fef6e3a76	안전합니다.		Self Citation
9f4fa399c57139ceef1ad05ce47199ffbe633028022e35de600303000533f132	절대 안 돼.		Self Citation
9f5029965845da5878bab1e64dda1a7921ce9a340fbad64dfad37e0b60dda890	어떻게 사람이 동시에 박사님이면서 지휘관이고 교주님이면서 비디오 가게 사장일 수 있는거지?		self
9f57041b9a1c161a6d864c5226fae21f7cf6baff6f11b5a36e1826f7171aa4fc	집중하세요.		Self Citation
9f5bafa65b42d429c21b5e2dad026e5b27f56cdf33b43f02aa1db1c7dfbcbd78	잘해 봐.		Self Citation
9f607a179ed782a0db91e448c24d16ea5f332f7040b34c1ae778a71ef6fba353	우린 가족이야.		Self Citation
9f7a6bb5644244192689419d1696a801baf4ab3d5f70090fce9180238de4df36	다른 거 다 용서할지 몰라도 이것만은 어림도 없어요.		Self Citation
9f87375367bccb2cf96f2822a65e833fd58311672be56602e6787cdaf8201066	저것 봐.		Self Citation
9f881ac06e8f38383cd5eeb58dab04732056950c9acbc22c47a7c22ca538fbf2	과민성 대장 증후군은 너의 인생에 지대한 영향을 끼칠 것이다.	healthcare	Self Citation
9f8971a99732872945618be628350372c6b5525866b39f711199f2d32a7853c7	말해봐요.		Self Citation
9f8d52aa9d168e8517e95b04a8a362e99f65e72b7535b84d75a8d7593e9117bd	못해.		Self Citation
9f91268f36b4ec6598991c2e2e0831fd95f6fb4f1bf3c35293996326ec60584a	무서워요?		Self Citation
9f9b144f92347ecb0a292261f4c9cda57402d0c5d1404d63913287694736ff21	다녀왔습니다!		Self Citation
9f9e6ac4bde9c027187d2c1808044d91e08f8dda7627d9e8f623b3663a098e05	옷 입어.		Self Citation
9fa2a2fdbbe3e8435e42a1c15fef52242eb48376eb870afc5d3ad59dc4dfaf68	바람 좀 쐬고 올게요.		Self Citation
9fc04da861350ce6a2de86f0f3a8536a652395845550a586c4bf002b9ee2fb23	진정하라고?		Self Citation
9fd1b05b247815fd3e22e3e8a4ea950963aaf422c409b4700ecd31e7d632b78f	죽어!		Self Citation
9fd3186b2872b9b0ba31292aadbfde35c35ad4c710f5d488fd64435a8952e67f	이쪽이에요!		Self Citation
9fe40193968b3baa0a3e034e24bf5fa7507476dee4c0f072433b7d2124cefc97	나가요.		Self Citation
9fe8a49688df879e42b26a3ce5b191f9fd82db5254ed458df4f796ce9605d929	상상이 되세요?		Self Citation
9ff0f02cb3344f625ee5427fc7fa5435e7fbbbcc0af894f483d6a45d9267ba27	다시 말해봐.		Self Citation
9ffedbbde49e44023eac2ae3ee29e9f2f57a01608b2cd3029fd8332db6112b1f	찾았다.		Self Citation
a00b4f7621b202e149fd9c8f26793d5240278497c38e58af96b41436b5d4b3b5	그쵸?		Self Citation
a0187253393bee8d45b647f040f214d8a16f149bf01980420d70d28a128f9414	알지?		Self Citation
a03197731936bc8fb36b6732780877c2bffe68d0426e66ab48336d4af2224417	경찰을 부르겠어요.		Self Citation
a03586bcd32d26cbc7dd3a16e6e695618d3be786fc3c7437d5f7f349bf0169fa	시간 낭비야.		Self Citation
a038dc0e86c384a323bb85f4a3d3a5452d37d1af8061c971fa23f41072d0dbb2	들으셨어요?		Self Citation
a049ad248562328e5c2b61dc7fc00f0f57118d6eba28dc31234b6f7a8042d529	미쳤어!		Self Citation
a08557a46bf81adb4e2b2d7435552c29f710e2f7a418688546b844f51d44971c	당신 괜찮아?		Self Citation
a0890113ae25aa5f5b0f1e864e3224d391ee46651a56bc798ae560614eeebf68	여섯 시 반이에요.		Self Citation
a08b4e8b92ac17e35168e45fad13ce26b645731ec8d098c0b5fcbf261ae02d0d	수고하셨습니다.		Self Citation
a09ce6fa52c870bc1f573b4c1f42284f480457a8831131172686b82333fb5d3d	잘했어요.		Self Citation
a0a2017798b93db3df908f38299e5c1cd18697f548cec38b659a5003eae601a4	사랑한다.		Self Citation
a0b3f6751aad151bda0b037a4f3d951d0d9d5aa2075a8c3cf9b0db18452cc388	힘내!		Self Citation
a0d43659dadd202f225bfe26f211ffd39bf79cf24179b597d9e42791fd77dc5d	별거 아니야.		Self Citation
a10770bfe4e63418777eb1ad24d743ac929587a7d603eacd9eb028aa326973f1	여기 있어.		Self Citation
a10daa8b8161ff42e0b96e2b1c3723c481446878b2fc48c11fe7102470a425dc	이거 놔!		Self Citation
a1163818bfce6d95bdf92211d99f48a2f22d82dbac962c734f7ab83ecab165cb	솔직히 잘 모르겠어요.		Self Citation
a11fda8dfa0c21cac7da59620559be7bdfa08b8d447bdcbfa98fb036ae0388e2	응답하세요.		Self Citation
a13832ce4cef8e1f3122ff4c5e9c07d01ce9e3089035af3fef9384dfc44986e4	내 손 잡아!		Self Citation
a16b4189006aa9a276b496e19a2199954831b245f827b840f7d723f55f315f9e	바로 준비하겠습니다.		Self Citation
a1b79b4506d4649db8e6364e2028a6ba250b4a2cc19e3d160583a8f8fa156c82	벌써 다 했어요.		Self Citation
a1ea8ec01abd9416c2f5674b631fb1e0a67d0d2ca35396c26314fd6438f0923b	신분증 좀 보여주세요.		Self Citation
a219bddddcb8ecb21fb28423dacd5ac7ee383ef76977de7727bdf7e012ce03ad	언제부터?		Self Citation
a223ca7c823d9a7be492cd2dc521953411dfb204d85ec2f0fe8e60cbe54a03cc	좋아.		Self Citation
a2320e642df50767cdf499cbaa5a9c111243b1129d7f89ba71cfb87a460f2344	가야겠어요.		Self Citation
a2370baad68ddd52ab2f416f687aca05c3fb481d56fe44ec4107a48d9794525d	아무것도 안 느껴져.		Self Citation
a244b05d39ae576651da0a00ae09d3f240689b9ab21b43da319b67c3492d6ea0	이것 좀 보세요.		Self Citation
a25087b9b569d716ac382ab823f17b2e700c7042cf715350967a4fa28cf350a8	조용해!		Self Citation
a257d6012113c2649ef3a0408ed2d283d788f9164cded9ec33e6a4fc72381dce	누구에게나 약점은 있어.		Self Citation
a258a2a1722ec1179d031e9b1420a5973ad9fb35622ec43e1417b9e1beccafdf	조심하세요.		Self Citation
a259f581e58c14d4c61eb70ede75b2cfff45b75518af4889ed2651a7d3dc5261	그게 무슨 상관이야?		Self Citation
a25b657b7c69d928a2ad2ab781b0a2a3a591b910a9d9fe66d9bc9869a23ec449	여기서 뭐 하는 거야?		Self Citation
a27a47cfb2146534aab11047a5130c4cc861dfa65520425fbc80df432800da6f	빨리, 빨리!		Self Citation
a284caca208e885a74cd1e7dc29fda9a1f32255a3136886f17b7d7ebdab02645	부모로 그 사람을 판단하시면 안 되죠.		Self Citation
a29313cc49bf3ada106ac784ef65d9acefec62363c37f280296de2b3864c2060	신난다!		Self Citation
a2a5927b2c3dcf5f2aca91f4d3692d6e4b7e371a33f42a718251d63d7efa5c52	일찍 왔네.		Self Citation
a2b4eda028a2a1d180b07c56fdc0e013e0f50f7bfa51a45d58399d82020f5b8d	장난 아니야.		Self Citation
a2c835d7f7bb3a44a916cc8b196ac57c55ac98eb5ae3cb4fedb689cf0c59230f	뭐라고 하셨습니까?		Self Citation
a2eb80ff5998f4fa731c65e709d48d1389c16af4d36379f7410cdcb2a7d5c546	역겨워요!		Self Citation
a30ff53e591d813286a88dd4dadb379993e93f54bfd40869b8a8f0cf07762685	우리는 오랫동안 행복하지 않았어요.		Self Citation
a31c1934397d97631de19297db50641b5ac4b77bd5371cf6c8864cc9bcc7a5be	그럴 리가!		Self Citation
a32b59e53dc3ef028e659297bb6d549bf762f63210524274a1f1f1f4e9d35c1c	들립니까?		Self Citation
a3328b31edfd68860a629da90c7d280db5a87f4f95d05651a0d5f54226c659e9	대체 뭐야?		Self Citation
a3495cb02f9805691ec30f156f93da82fa6c49302305352844caea20983c2444	너무 아파요.		Self Citation
a372dcdd53a6caf08167e2c2f9e1ffc2dfa2d9b3d80e8008f182b724dcebe6af	죽으려고 작정했어?		Self Citation
a374de73c639cc9fc110e234be31bd05c63fbc384a6f6e59661d7c8bceeb20c2	부끄러운 줄 아세요.		Self Citation
a38abb9dd255719e73fa8b6461f59a2be9507a28986885f6a48d5959dd236d63	나와!		Self Citation
a396e2b42db652ea807043e6c3d7348a10ab3ff48cde052209a1e0c00f6f34bb	뭐요?		Self Citation
a3b30f9b121ebfd5d8acfed0054cef3af6def9341368a9b1b7ff482a9e5e6d02	갑자기 왜 그래?		Self Citation
a3c87f375b9735d62238456bc476a1210db8ae06d0967496cb56fc7e7803c066	폭발이 있었어요.		Self Citation
a3ca6cb556cbbf271e6b6e31f9fac849ec13ff93fd02c13b5c49b81d08c67a7f	윤아는 피를 많이 흘렸어요.		Self Citation
a3d11d3ce2185e07ce528552453860c567bd82ab3da890bbf603538eaca7ac7e	계세요?		Self Citation
a3efe68c944381742b6304ab8613062c61e8e74252d6f562d212e363d20852c5	기분 어때요?		Self Citation
a417ae30d7bfeda6fa007c8bdafed0e0f993e2daa4a470a7a07eef2ae9e35679	왜 그래요?		Self Citation
a425133310fa1dfc3efc021924280ecdc09de92c38b1a0944f7d6d0b1f2ca35d	어떡하지?		Self Citation
a441b680675a53b103341519781eb26b610805d529acb4dfd8538075ac5d67d3	이상 없습니다.		Self Citation
a4447bd4f9e3595377a49ba9fa4d877790dfc25ad04e60e4a12b0a5de142a341	우리가 해냈어요.		Self Citation
a450a19f7e1dbda8e20e933ca415dc401f14e05df049994076edd94fcb4d3bc5	설마요!		Self Citation
a458c9f905113b67b325529c8e799e827c4cf3253b7ea1aa62acbf30a0116c70	아무도?		Self Citation
a46dd48af7704ccb440ad8b915475472706fc6c1080e947fdc1e8a235c216b3c	뭐라고 했어?		Self Citation
a47976ed5e79bd0be6eba614024aba0f225cf605db2c1325382873dbb02de476	거짓말 마세요.		Self Citation
a47c287eecf8cae5924552eda01f7c9f24e01c11a9ac1c5453d7cb6f83b095ce	여긴 어디죠?		Self Citation
a4819dd044d6b40e782a744b727101adcaa0b1422a1adb9fa6ec45121f2f58f5	작동하지 않아요.		Self Citation
a4876755ffea3e103511a642449f08a0b6751ff8bb50b11f191e718322123cdc	무슨 일?		Self Citation
a4c9ec76696af8cb3f3ed3290ec8a1e66a4a92888eeeb6336720876e1e3a5c1b	괜찮았어.		Self Citation
a4ca7e24ee12011a85368e097f7c87eb1372c413a88248db4eb8c92796753f59	어떻게 됐어?		Self Citation
a4d3f8f1439516bafac73722912e0ef504d20e7c00df3c0e8ed0c469de39d961	압니다.		Self Citation
a4d6c15f842e1eb4e5a86b37a2731d837ed8711a8556d0045afc54044e7231e6	농담이죠?		Self Citation
a4f7f25f280c8baf765fd443aee050298e1463668367aeaf1003aaef2cdad50c	봤죠?		Self Citation
a4fb12f2e5de85e8a61c01780803f149e830baacfff1c481fdd62230dd8a2ce3	들었어요.		Self Citation
a4fbb66be7bc44242520fe908616902b15cefbd207b6b0a03ff1ff6e164e3f72	거기 서!		Self Citation
a50201f290ded9448fd251b5295ed739177ac4a90aee1d473a897ffc3c5bcdbb	기억하지?		Self Citation
a51c29a34a124d2eda44cfa6cf3aea57b10261960e342381a39207dfa26e1039	뭘 원해?		Self Citation
a52a159ec8ac5c04842b62eadf27181a7b3c29b23d81b423f7ffad19ca0891fb	무슨 말이야?		Self Citation
a52ad456d0470e5ae0fd24f8541669c964e7120086d3e9f9d028f95d2a2b5218	전혀요!		Self Citation
a53e85a3218b8a2e35c9eb4394a38da08d1447e4081b77c91d6bb7e5d149bbd7	무섭네요.		Self Citation
a5450670887d46f4f9efe56f760cfe3a691e870f8d0c10875ba08324df364fda	전화해.		Self Citation
a55010bf38163af074a765739260082cc1ae8f460924ba9d78a0ea877fcc3d40	무슨 말을 해야할지 모르겠네요.		Self Citation
a558572c7f5b9a2cde096bca3bfea0dd1a7d02a09620a82cfe11c3403fdaffd7	날 따라와.		Self Citation
a56a52764213f14343a4838c540426db89f382192273e5c167fd986679b55f55	이번에 갔던 캠핑 있잖아, 어떤 부분이 좋았어?		self
a58c9067d1261823022bdaf34f218bca92b4480680bd775b9bf569cc6141fa77	숨을 쉴 수가 없어요.		Self Citation
a58e384e5b1212ad14a21c5880ce95ec6feb133800e34da5aee863f166b5371d	왔어?		Self Citation
a5a7783f5b8269626a1f70752434d2e739e9ad8d2bff92be4e838a0ee90d33d0	그러시겠지.		Self Citation
a5ab4b9d415207dfa08a59ef3368019c3f314834c4a95c0002d7f1ea86c96140	뒤집어봐야겠어.		Self Citation
a5bcd324b0047a4a101a286f41512335104be917bb9223987ce47ef36bb97fce	나도 모르겠어.		Self Citation
a5c4e75f855e7932567db31bc15956d5bcda189ca627d73b91fbe50b8b4144cc	깜짝이야!		Self Citation
a5ca819ef6c33cc916efdde8803b267ea097dee8c2d3c155d71cc55af58a4f6c	전부 다요?		Self Citation
a5d12d459a755963c3a2672127f98dbd092513b9e0cdf51dbe2309ccc2404d00	그러지.		Self Citation
a5e29e129a02f5a59707ef8c5fc3b92866310d4d784c4cc5510cc31c120a678c	뭐 드시겠어요?		Self Citation
a60a1b89c7d3376f76c827924f98115ad836e41334ce4400edfae42baacfb47a	해냈어!		Self Citation
a61dab638cc768e3321590e80a598f2e83d93fbcef4266c7f95822c2ff87885b	잠이나 자.		Self Citation
a61f1adc3f74c8b5384a7f81c34fd6c076fa6a3f436d00bb61a5b83c3a0781dc	오케이.		Self Citation
a6343a769fbb5c43444c338fc036cea54cf958a34dcd9ffa580a0ab412ad6b5a	숨 쉬어요.		Self Citation
a65329fa2d9f642a38b411e46462b13653125e7a92b427da56a6c4afec705653	당연하지.		Self Citation
a664befc5f97401bbe08c511d00215c60537a4765eed0433cbe0bb63d1146e51	선생님!		Self Citation
a675b815c5f850cf377ddf602b66bc7d21de15d15355e65ef45c2702b305ab22	충분할까요?		Self Citation
a6b1f0be8bc8fdfb999a68c58f87915cf0d16b6816c2f7d51ee38267de3513a4	지금 장난해?		Self Citation
a6b786ef62341df06c8ae4a5211bb94e6e15d0eabee8ca3ce607af55b21392da	입 좀 닥쳐!		Self Citation
a6d58234edf4595259e6ad68762542e28f6f8d8750809386e2fba4ceae3cdb39	어떻게 된 거지?		Self Citation
a6d6d441588c3bcd9a15f2a3231e501ddb0d41e8ca9d690e65655c8c1e3a819e	하지 마!		Self Citation
a6d869320c54a2a643c11c46749a5e6a2d20eb41eef2443f60267a7258316801	계획을 바꿔야겠어.		Self Citation
a6e6dcb5c2651d208041a985cb125c56ebe233d6149d097268bc95915959fe1a	여깄습니다.		Self Citation
a6fab88aea0aa7cb363701ddfea6cfa09f1b1a1c31e65280d33606ab5b501686	그래야지.		Self Citation
a71d965ab77c2d22d780cafa66624d2af04890809f49d5e645388340d5cabdee	심각하군요.		Self Citation
a72f18bafa621c87660af26bcda129f62ef03106f940e0e45128cbcaadd03d94	너도 마찬가지잖아.		Self Citation
a72fb9b076fb82b3923bc48515987a6c98f331d74f9ef7f7be1b688ac9aac885	다들 롤챔스 보느라 바쁘지 도타의 더 인터내셔널은 안 보잖아?		self
a731649c8447b80c520e64a0d73300d3f355ccc7bca2c89b5a39bb0336257560	깨끗합니다.		Self Citation
a7435dfcf882e081dc093ece4eff7bcba64b1cd3a5616c95dcb61202e5bdf073	말했잖아.		Self Citation
a7439a32fb855adac6d281aaa87a22413350db4eccb6391d06bb1c97b4f878bb	자, 가자!		Self Citation
a76311a5ca42edd56c151eede1752a6e9c482c76ab9a3060f33cccd0536a0f04	누구예요?		Self Citation
a774d752e355189d1053982ebbff4419bab4a24399cd565a384caff39240dcf4	신사 숙녀 여러분 큰 박수 부탁드립니다.		Self Citation
a7790f729029aa703ab1f9ffb7e9bbc9f37fe7d7e51e40cf3562cd690dfc7ca9	없어요.		Self Citation
a78dfb7b5996bd7371e834ca8625c5535a7793ad671dd55cf50282617942f4a4	식은 죽 먹기지.		Self Citation
a79121eb89451727db1afc96b75c4787496b1a857ec52f22bfc11f0ddff2fbdf	보고 싶었어.		Self Citation
a7b15e62422a24b1942060148b7c3c12d3767f2bda81df804777e9806fe98b42	괜히 애쓰지 마.		Self Citation
a7caf5be43ac92f2997c77446170f7f849d71e0e9dac08e6cc8e7b58b8337c8f	난 자네와 달라.		Self Citation
a84055149b20f20ef74712122f4bccf94acdbfb5f731616633b8625d42b606b1	내가 누군지 알아요?		Self Citation
